listing_id,host_id,location_id,room_type_id,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365
31447607,13773574,40540,2,225,30,0,0,343
31447999,13773574,40541,2,225,30,0,0,365
31448783,5945241,40542,2,80,2,8,2.12,0
31450131,72602373,40543,1,59,1,2,0.42,53
31453103,194014767,40544,2,65,2,20,3.57,293
31457187,219104513,40545,1,39,2,3,0.73,67
31458142,235655558,40546,2,140,1,3,0.63,0
31458781,129643632,40547,2,165,30,0,0,337
31459245,71012165,40548,1,100,4,0,0,0
31459956,37891510,40549,1,55,4,10,1.81,360
31462754,14201257,40550,1,40,7,4,0.92,1
31463824,21229164,40551,2,115,1,12,2.02,0
31465478,117143694,40552,2,400,5,15,2.88,148
31465521,233732841,40553,1,35,1,25,4.36,80
31465817,132908616,40554,1,40,3,13,2.95,51
31466176,14855509,40555,2,110,4,20,4.69,227
31466547,62857588,40556,1,35,7,1,0.22,0
31466893,13773574,40557,2,225,30,0,0,343
31467371,235734225,40558,1,130,2,6,1.18,356
31468463,120242215,40559,2,299,3,3,0.56,38
31469483,191786703,40560,2,400,1,0,0,179
31470004,71241932,40561,1,2500,60,0,0,90
31470025,207010341,40562,1,60,4,0,0,51
31470251,13773574,40563,2,225,30,0,0,343
31471169,10416602,40564,2,130,3,6,2.09,292
31472498,229149810,40565,2,128,1,4,0.83,80
31472775,20647101,40566,1,45,1,2,0.39,0
31473340,2790890,40567,2,89,3,18,3.03,237
31474100,9475918,40568,1,39,1,1,0.22,0
31474126,126052775,40569,1,47,2,0,0,0
31474431,235302401,40570,1,49,1,8,1.67,164
31474638,235302401,40571,1,49,1,3,1.48,155
31475440,235810002,40572,2,1150,1,0,0,2
31476060,9014833,40573,2,61,2,15,2.76,0
31476497,566838,40574,1,70,1,23,6.05,97
31484603,5369840,40575,2,105,2,0,0,22
31485453,23969698,40576,1,40,1,13,2.41,17
31485528,38757148,40577,1,50,2,14,2.46,5
31486254,1788443,40578,2,175,2,23,4.06,227
31486707,33120658,40579,1,50,4,2,0.42,12
31489863,25502424,40580,1,92,2,0,0,0
31490386,31883163,40581,2,95,1,22,3.71,22
31490447,11612872,40582,2,80,2,22,3.84,5
31490659,12394498,40583,2,90,3,9,6.75,121
31491866,235939247,40584,2,250,3,21,3.64,148
31493796,18007776,40585,1,40,3,5,1.03,0
31494165,33464426,40586,1,80,3,8,1.4,0
31494679,149221924,40587,2,80,1,1,0.17,0
31494924,120749029,40588,1,63,21,0,0,135
31495625,17726859,40589,1,150,1,1,0.18,0
31497697,218352095,40590,1,75,4,15,2.66,21
31498735,170263842,40591,1,71,15,0,0,185
31499021,34915339,40592,1,89,1,39,6.65,221
31499047,234396332,40593,2,99,1,18,3.16,141
31499524,34915339,40594,1,99,1,38,6.44,142
31499813,236014031,40595,1,50,2,0,0,0
31499944,46389451,40596,2,170,3,9,1.71,169
31500127,34915339,40597,3,50,1,38,6.48,238
31500172,235073206,40598,1,82,1,22,3.84,96
31501009,16480700,40599,2,299,1,8,1.36,342
31502105,236018119,40600,2,121,1,13,2.28,90
31502639,235073206,40601,1,75,1,21,4.09,351
31502830,231295106,40602,2,199,3,20,3.7,123
31506629,15185649,40603,2,149,7,0,0,5
31509696,234650220,40604,2,79,3,1,0.77,94
31510414,44037475,40605,1,60,30,1,0.45,153
31511086,144006321,40606,1,45,1,13,2.45,87
31511088,167383560,40607,1,125,1,2,1.02,199
31511141,236107297,40608,2,199,7,1,0.38,124
31512324,135722057,40609,1,48,1,2,2,53
31513692,117675375,40610,1,40,7,9,1.97,8
31514475,203266238,40611,1,85,5,5,0.85,343
31514722,228053166,40612,1,45,1,21,6.3,160
31514807,78140736,40613,2,1050,1,0,0,48
31515617,23188519,40614,1,68,30,1,1,311
31516684,137358866,40615,1,41,30,1,0.25,186
31517508,7777033,40616,1,80,2,0,0,342
31517652,16480700,40617,1,77,1,15,3.36,351
31520819,220125576,40618,2,72,2,7,1.2,52
31521732,16480700,40619,1,79,1,1,0.26,60
31529989,180126576,40620,1,120,3,1,0.52,0
31530836,180126576,40621,1,100,3,1,0.34,0
31532352,158739,40622,2,106,2,3,0.74,0
31532357,5916186,40623,1,110,3,7,1.71,3
31532642,26018582,40624,2,135,3,1,0.2,214
31533891,171367408,40625,2,90,2,8,1.98,0
31533898,133234099,40626,2,750,3,0,0,97
31534487,21250331,40627,1,47,1,19,3.63,350
31534613,37136163,40628,2,600,7,0,0,281
31534723,20863433,40629,2,130,1,7,1.98,16
31535692,82400601,40630,2,100,1,9,1.74,0
31536758,236349458,40631,1,180,3,13,2.6,0
31538945,52531721,40632,1,55,2,26,5.1,156
31539511,235763046,40633,2,60,1,30,5.45,282
31539570,7225691,40634,2,350,1,46,7.89,342
31540929,28035940,40635,2,130,210,1,0.29,2
31541068,115252929,40636,1,65,1,9,2.87,157
31541668,62954830,40637,1,90,1,9,2.84,144
31542692,64091336,40638,2,120,3,12,2.13,0
31542976,112290211,40639,1,70,2,10,2.13,152
31543246,236422290,40640,2,135,30,2,0.88,7
31543432,26295375,40641,1,95,3,5,0.96,49
31543550,7285648,40642,1,86,1,0,0,0
31549470,107434423,40643,2,236,30,0,0,127
31552528,236432765,40644,1,50,2,3,0.78,330
31553066,41090359,40645,1,100,1,0,0,88
31553305,15058648,40646,1,70,3,4,0.73,21
31555001,236511564,40647,1,60,21,2,0.43,35
31556307,137358866,40648,1,49,30,0,0,247
31556929,8288491,40649,1,70,2,0,0,92
31557309,40025069,40650,2,97,2,2,2,52
31557451,398617,40651,2,155,2,10,2.11,42
31557578,227134858,40652,1,58,1,8,1.56,158
31560410,21129281,40653,2,70,5,10,1.78,191
31560479,236556387,40654,1,57,1,7,3.56,365
31560811,5178818,40655,2,129,1,28,5.22,93
31561218,59051417,40656,1,109,1,2,0.44,0
31561372,229288524,40657,2,128,30,6,1.88,233
31561805,236565167,40658,1,80,1,10,1.95,4
31562978,27479250,40659,2,125,2,0,0,0
31564154,49503035,40660,2,85,3,5,1.08,16
31564614,235548617,40661,1,55,1,29,5.37,1
31565105,236596347,40662,1,69,2,1,0.29,95
31565332,15989140,40663,2,115,30,0,0,3
31565717,27446767,40664,1,59,4,0,0,0
31566109,154390742,40665,2,120,2,8,1.41,0
31566176,236607981,40666,1,80,1,0,0,0
31566253,174559516,40667,2,120,5,1,0.23,0
31568589,16334409,40668,2,57,24,0,0,181
31568673,236631469,40669,1,25,30,0,0,85
31569502,39192815,40670,2,95,2,0,0,0
31570303,115136074,40671,1,65,2,10,2.38,68
31570962,81636631,40672,2,100,3,0,0,89
31571554,236659049,40673,2,140,2,12,2.07,48
31572551,6486059,40674,2,85,4,4,0.72,8
31572850,274333,40675,2,87,3,2,0.95,49
31575039,114548258,40676,2,205,1,2,2,124
31575274,234214434,40677,2,145,30,6,1.64,224
31580460,107434423,40678,2,236,30,0,0,273
31582772,7831209,40679,1,72,1,2,0.45,365
31582797,2903063,40680,2,149,2,24,4.8,194
31583242,236745428,40681,2,95,2,9,1.79,0
31584089,107434423,40682,2,213,30,0,0,303
31586233,17790600,40683,2,150,4,0,0,127
31589769,214623686,40684,2,80,2,19,4.67,81
31590566,236445157,40685,1,80,180,5,0.9,331
31591448,217836856,40686,2,190,1,46,8.47,232
31592115,14278450,40687,2,200,1,7,1.86,0
31593170,19418202,40688,1,50,1,19,4.35,32
31593677,137567864,40689,2,99,2,11,1.94,107
31593740,224414117,40690,1,199,1,5,0.99,362
31594590,15147054,40691,2,95,3,0,0,0
31594754,224414117,40692,1,129,1,2,0.41,363
31595243,47038126,40693,2,300,3,2,0.45,40
31595244,224414117,40694,1,199,1,3,0.89,360
31595389,47038126,40695,1,110,1,2,1.4,72
31596163,20056779,40696,2,175,2,11,1.96,172
31596199,236852677,40697,2,200,2,1,1,32
31596216,236406472,40698,1,60,5,4,1.29,150
31596519,3246916,40699,2,250,3,2,0.37,0
31599106,192895513,40700,1,99,3,2,0.78,336
31599436,12618858,40701,2,130,2,5,1.39,64
31599484,16949541,40702,2,120,5,12,3.5,107
31599728,217910985,40703,1,55,5,0,0,132
31600379,148787736,40704,2,115,1,2,2,93
31600930,57135136,40705,2,250,10,0,0,179
31602882,236914360,40706,1,80,1,1,0.3,89
31605060,236445157,40707,1,80,180,1,0.55,219
31614670,92588965,40708,2,45,2,17,2.98,248
31615207,96086378,40709,2,1295,1,1,0.48,289
31616672,237012945,40710,2,79,4,0,0,0
31619454,232778333,40711,1,29,15,2,1.2,244
31620173,237049868,40712,2,95,1,2,0.56,0
31621627,23969698,40713,1,40,1,9,1.61,0
31621785,235073206,40714,1,75,1,20,3.8,192
31622417,236896088,40715,2,200,2,4,0.85,6
31622448,4852748,40716,1,105,4,2,1.15,119
31623508,26738513,40717,2,135,7,0,0,204
31624317,154302755,40718,2,130,3,8,1.47,110
31624608,154302755,40719,1,60,3,5,0.89,110
31624832,154302755,40720,1,50,2,6,1.15,125
31624862,10371008,40721,2,135,4,1,1,217
31626307,513839,40722,2,120,30,3,0.53,209
31626662,237107169,40723,2,136,2,18,3.46,74
31626920,50339845,40724,1,50,1,3,0.53,0
31636424,137358866,40725,1,41,30,0,0,215
31638687,237201559,40726,2,175,2,16,3.72,233
31639432,37277862,40727,2,85,2,7,1.24,0
31640203,510931,40728,1,71,14,0,0,63
31641160,155668897,40729,1,80,14,6,1.05,365
31641843,184600679,40730,1,85,6,1,0.43,0
31647134,91571876,40731,2,255,2,13,2.32,239
31647516,237204047,40732,2,250,2,11,2.34,0
31647962,237280886,40733,2,95,2,0,0,0
31648320,237283897,40734,2,119,1,18,3.18,302
31649210,111586798,40735,1,65,7,0,0,90
31650146,1306854,40736,2,110,30,0,0,172
31651200,10318796,40737,1,160,2,0,0,0
31651359,181382109,40738,1,68,1,1,0.52,59
31652254,5095364,40739,2,1200,1,1,0.19,27
31652405,237320600,40740,1,119,2,1,0.21,0
31652563,113805886,40741,2,250,31,1,0.25,365
31652565,208136645,40742,1,49,2,1,0.31,96
31654063,237336458,40743,1,99,12,12,2.11,21
31654495,79697038,40744,2,200,30,4,0.85,88
31660529,111542307,40745,3,20,30,0,0,342
31663848,237406328,40746,2,140,2,30,5.56,135
31665707,27473538,40747,2,250,5,0,0,43
31667621,204811322,40748,1,220,3,5,2.73,21
31668199,130023,40749,2,145,5,5,1.43,244
31668461,236432765,40750,2,200,2,14,3.93,330
31668481,230930866,40751,2,175,3,2,0.53,5
31669029,7571700,40752,1,45,3,3,0.76,0
31669717,225612108,40753,2,120,7,1,0.28,0
31669844,46324691,40754,2,125,7,2,0.58,0
31670111,108150300,40755,2,150,1,1,0.21,2
31670237,310670,40756,1,68,2,0,0,364
31670590,237464350,40757,2,167,5,13,2.75,91
31670608,50612451,40758,2,220,3,4,4,76
31670625,237283862,40759,2,250,2,6,1.26,0
31670943,73676875,40760,2,80,2,0,0,321
31671043,4005376,40761,2,107,25,1,0.47,170
31671056,137734836,40762,1,54,2,1,1,56
31671411,16098958,40763,2,135,30,0,0,156
31671911,138456145,40764,1,35,7,1,0.41,36
31671972,237474824,40765,2,45,5,1,0.23,28
31672538,237482248,40766,2,200,1,1,1,179
31673405,121842697,40767,2,200,5,14,3.59,96
31675232,206288086,40768,2,165,2,13,3.05,273
31675244,41108789,40769,1,85,2,25,5,24
31675967,220071184,40770,1,57,2,1,1,3
31676259,13773574,40771,2,225,30,0,0,328
31677408,28334703,40772,2,150,4,2,0.71,7
31677547,86604612,40773,1,75,2,3,0.74,0
31682228,237569289,40774,2,220,90,6,1.21,0
31682665,8810794,40775,1,50,1,10,2.13,125
31683919,49539959,40776,1,50,30,5,0.93,0
31684570,48911266,40777,2,175,2,4,0.85,18
31685548,11914604,40778,1,70,15,3,1.32,135
31687149,32552738,40779,2,90,2,9,1.75,0
31688794,24618314,40780,2,56,3,2,0.36,0
31690275,71635863,40781,1,65,1,25,4.78,7
31690969,14892784,40782,1,100,1,20,4.29,7
31691209,51596474,40783,3,20,5,5,1.01,0
31691927,13743148,40784,1,65,1,0,0,310
31692426,237668552,40785,2,200,2,4,1.38,22
31692860,169148493,40786,1,90,4,0,0,0
31695085,13419129,40787,2,97,1,16,3.38,11
31696775,151557263,40788,1,45,2,13,2.57,53
31697123,237715800,40789,2,85,1,43,7.87,161
31698813,111142003,40790,1,40,1,10,2.52,205
31704075,153793156,40791,1,50,2,15,3.6,2
31705298,3072696,40792,1,100,1,6,1.58,125
31705971,220480440,40793,1,50,2,18,3.78,63
31707011,237804845,40794,2,299,1,13,3.22,61
31707882,237817180,40795,2,285,5,9,1.86,2
31709260,80561485,40796,2,170,1,3,0.58,41
31710037,47664369,40797,2,100,1,9,2.03,35
31711274,170256169,40798,2,60,2,45,9.64,30
31711687,15058648,40799,1,70,3,3,1.13,21
31711813,44093954,40800,2,140,1,9,1.64,204
31713303,223075114,40801,2,215,2,2,1.03,5
31713522,11082069,40802,2,52,7,1,0.19,0
31713858,237880163,40803,1,85,1,21,4.92,80
31714036,9582338,40804,2,250,3,9,2.7,112
31714168,213014559,40805,2,135,1,17,3.57,0
31715312,204811322,40806,2,230,3,2,0.51,29
31715879,222424429,40807,1,54,3,17,3.31,38
31716471,47114213,40808,2,70,2,11,2.29,3
31717837,234174616,40809,2,100,5,0,0,180
31717883,237913872,40810,1,75,2,8,1.78,90
31719001,3767367,40811,1,80,3,7,2.47,334
31720275,208930169,40812,2,110,2,0,0,353
31722467,16480700,40813,2,250,1,0,0,249
31726939,107434423,40814,2,349,30,0,0,310
31728112,172895347,40815,1,59,2,1,0.19,0
31729652,91390716,40816,2,80,2,3,0.63,0
31730525,237921255,40817,2,325,1,33,6.11,217
31731555,2278050,40818,1,80,5,3,0.65,188
31733307,234191916,40819,2,69,1,34,6.46,170
31734628,23670318,40820,1,48,28,0,0,0
31736343,42153340,40821,2,120,2,2,0.42,0
31737653,49736436,40822,2,120,3,2,2,116
31738077,50497157,40823,1,45,3,1,0.22,0
31738629,170638981,40824,2,85,2,25,4.78,28
31743178,234592314,40825,2,59,2,4,0.73,87
31748621,19043103,40826,2,100,5,6,1.1,8
31748955,200927536,40827,1,65,7,0,0,329
31755223,3042136,40828,2,375,6,1,0.41,7
31756631,238111285,40829,1,45,2,1,0.19,0
31758029,2690800,40830,2,117,5,6,1.22,0
31758438,238119405,40831,1,48,1,18,3.72,189
31759087,238119405,40832,1,48,1,11,1.98,166
31759330,238119405,40833,1,53,2,10,2.61,158
31759409,63966717,40834,1,99,2,1,0.25,0
31759545,238119405,40835,1,48,1,4,0.73,166
31759546,160739637,40836,2,150,5,0,0,74
31760403,67746251,40837,1,44,1,42,8.03,32
31760436,124028462,40838,1,55,30,1,0.23,353
31760509,219505617,40839,1,85,1,18,3.62,92
31760941,238118741,40840,2,115,3,19,3.41,228
31761090,238145460,40841,1,45,1,9,1.72,129
31761417,123060492,40842,2,75,5,2,0.41,0
31763495,52577963,40843,2,99,5,7,1.62,319
31764572,78326799,40844,1,80,1,2,0.63,0
31767505,56656728,40845,2,209,3,12,2.2,107
31771914,215577249,40846,2,185,2,0,0,320
31772667,215577249,40847,1,65,2,15,2.81,344
31772802,215577249,40848,1,65,2,21,3.84,321
31773364,137358866,40849,1,38,30,0,0,244
31773898,236445157,40850,1,80,180,1,0.25,342
31775512,159811367,40851,1,75,30,0,0,364
31787990,127583166,40852,1,75,3,2,0.41,0
31794109,107434423,40853,2,243,30,0,0,1
31795059,1533007,40854,2,130,3,15,3.04,15
31795183,10512556,40855,1,55,2,0,0,0
31795680,3659285,40856,2,160,1,22,4.49,237
31796259,89896526,40857,2,115,30,1,0.24,4
31796691,231212364,40858,2,123,3,3,1.06,147
31797655,37412692,40859,2,105,30,0,0,339
31799118,217784241,40860,2,280,1,12,3.21,250
31799369,185049106,40861,2,700,4,10,2.56,127
31799920,217784241,40862,1,70,1,33,6.92,0
31801234,238323020,40863,2,129,1,23,4.16,109
31801375,238321827,40864,1,37,1,51,9.56,341
31801631,238324936,40865,1,150,1,4,0.75,149
31801816,238324936,40866,1,150,1,3,0.56,152
31802275,8895249,40867,1,54,2,12,2.83,129
31802641,19755137,40868,2,185,7,0,0,55
31802796,30077950,40869,2,250,2,0,0,0
31803169,80093359,40870,2,79,2,4,0.86,0
31803533,147351617,40871,2,200,2,17,3.05,79
31803703,238342493,40872,2,250,2,19,3.63,295
31804149,109276977,40873,1,59,1,1,0.21,0
31805784,35486274,40874,2,132,2,3,0.73,0
31805845,154981576,40875,1,34,30,0,0,196
31806593,191084919,40876,1,70,1,5,1.97,0
31806847,93690639,40877,1,90,1,0,0,0
31807013,238374006,40878,1,40,2,1,0.32,153
31809360,25169596,40879,2,250,1,21,4.34,271
31809829,11672284,40880,1,89,2,0,0,0
31809918,51596474,40881,1,35,5,1,0.21,0
31814773,124028462,40882,1,59,30,1,0.26,332
31815470,44801404,40883,1,130,14,0,0,365
31815508,124028462,40884,1,59,30,2,0.5,333
31818244,4375988,40885,1,50,1,0,0,305
31818320,39528519,40886,1,73,15,0,0,185
31818460,73425483,40887,2,400,2,0,0,0
31818771,39528519,40888,1,73,15,0,0,185
31822089,552627,40889,1,39,2,0,0,315
31823258,3443943,40890,1,225,3,1,0.48,178
31823510,34097291,40891,2,275,1,0,0,0
31823779,43976480,40892,1,65,1,32,8.5,22
31823858,198674748,40893,2,126,3,23,4.51,6
31824097,193725343,40894,1,63,1,3,0.74,44
31824803,238496151,40895,2,165,5,8,2.67,81
31828528,123672154,40896,1,65,1,3,0.55,0
31828585,61278632,40897,1,50,3,3,0.74,7
31830652,8849869,40898,2,110,30,1,0.59,3
31832773,200239515,40899,1,40,30,1,0.26,1
31832851,235559424,40900,2,495,2,15,3.31,156
31832966,236148005,40901,2,200,2,8,1.95,34
31834008,231510804,40902,2,130,1,57,10.36,337
31834161,200239515,40903,1,40,30,1,0.23,44
31834190,18957069,40904,2,95,2,0,0,17
31835260,22100836,40905,2,218,1,6,1.49,0
31835498,22100836,40906,1,65,1,14,2.98,0
31835627,152895936,40907,1,34,28,0,0,0
31835917,26317294,40908,1,95,275,0,0,365
31836311,19303369,40909,1,32,29,1,0.3,31
31836703,6030450,40910,1,80,3,6,1.41,179
31837233,11672284,40911,1,250,2,0,0,97
31837921,46072382,40912,2,107,4,1,0.23,0
31838301,14743889,40913,1,46,1,18,3.33,16
31838338,179679,40914,2,175,2,4,0.99,14
31839994,40160805,40915,2,159,3,1,1,78
31845412,27974952,40916,3,31,30,0,0,365
31848816,238685151,40917,2,115,1,30,5.81,85
31850283,94049573,40918,1,75,1,16,4.8,199
31852479,120974332,40919,1,50,2,6,1.1,5
31852788,49725053,40920,1,149,1,6,1.7,336
31852940,15402077,40921,1,84,2,0,0,0
31853354,12470243,40922,1,50,15,0,0,0
31854564,238733096,40923,2,175,2,7,2.88,345
31856192,61875246,40924,1,65,1,14,4.77,5
31856243,238748653,40925,1,90,7,5,1.06,8
31857171,7700456,40926,2,89,7,0,0,1
31857472,238750007,40927,2,145,4,20,3.66,310
31858749,2582224,40928,2,150,5,1,0.43,249
31859521,220480440,40929,1,50,2,18,3.6,127
31859735,68717996,40930,1,87,4,11,2.02,46
31859909,5704932,40931,1,65,2,7,1.28,110
31861155,7261749,40932,1,30,4,2,0.81,6
31861671,238750007,40933,2,145,4,17,3.09,265
31861939,155691688,40934,2,225,1,19,5.64,50
31863369,209940785,40935,3,100,1,1,0.21,90
31864884,56403037,40936,1,42,1,16,3.36,121
31866810,236671534,40937,2,75,3,1,0.21,94
31866909,169318289,40938,2,90,1,11,2.31,89
31871475,107434423,40939,2,267,30,0,0,188
31873616,162280872,40940,2,140,30,1,0.37,276
31874576,238321374,40941,1,60,30,2,1.46,337
31875616,238321374,40942,1,60,30,1,1,333
31875688,238779678,40943,1,73,30,1,0.43,332
31875827,238321374,40944,1,60,30,0,0,347
31876014,238321374,40945,1,60,30,0,0,342
31876398,238321374,40946,1,60,30,0,0,356
31876569,157896836,40947,1,48,1,1,0.2,0
31876645,238321374,40948,1,60,30,0,0,364
31876649,2559194,40949,1,100,14,0,0,188
31876724,238321374,40950,1,60,30,1,1,342
31877020,238321374,40951,1,60,30,1,1,346
31877100,238321374,40952,1,60,30,1,0.83,325
31877537,238321374,40953,1,60,30,0,0,317
31877719,2970272,40954,1,80,2,0,0,0
31877755,238321374,40955,1,60,30,1,1,341
31877856,238321374,40956,1,60,30,1,1,365
31877977,238321374,40957,1,60,30,0,0,329
31878663,238321374,40958,1,60,30,0,0,317
31878924,238321374,40959,1,60,30,0,0,317
31878988,30214212,40960,2,100,28,3,0.9,258
31879035,238321374,40961,1,60,30,0,0,317
31879273,105344359,40962,2,120,2,4,0.77,0
31879380,80500739,40963,1,115,1,19,5.33,345
31879887,238894847,40964,2,200,2,11,3.33,269
31881052,238953933,40965,2,110,1,48,9.93,250
31881336,5704932,40966,1,65,2,6,1.18,77
31881525,238957303,40967,1,57,2,17,3.31,146
31881759,799317,40968,2,175,3,1,0.2,0
31881804,238957303,40969,1,44,2,26,4.94,118
31881815,29394295,40970,1,80,3,0,0,0
31882099,238957303,40971,1,44,2,13,2.58,162
31883012,24294060,40972,1,80,3,0,0,364
31883127,6833598,40973,2,99,2,13,3.98,182
31883238,238975559,40974,2,250,2,12,2.81,137
31883514,237336458,40975,1,99,12,3,0.6,19
31883774,237336458,40976,1,99,10,1,0.21,31
31884029,140338526,40977,1,50,5,0,0,0
31884434,139838320,40978,2,86,2,19,3.54,284
31884652,235774051,40979,2,519,2,10,1.86,165
31884808,49289095,40980,1,75,1,0,0,138
31885300,96810536,40981,1,65,2,22,4.23,156
31885563,200239515,40982,1,37,30,1,0.6,0
31885791,8754633,40983,1,65,2,8,2.79,8
31885820,14501609,40984,1,40,2,18,3.44,30
31885987,1340740,40985,1,65,7,0,0,19
31885991,105762561,40986,1,65,2,2,0.75,319
31886239,239004977,40987,1,80,1,0,0,0
31886403,238955568,40988,1,40,2,20,3.8,6
31886891,215577249,40989,1,65,2,11,2.24,345
31888319,22188,40990,1,130,2,0,0,154
31890488,239035419,40991,1,70,1,0,0,5
31893504,192741854,40992,2,120,2,17,3.75,214
31894643,27547703,40993,2,110,2,2,0.53,0
31894855,320428,40994,2,142,7,5,1.17,214
31895547,15437944,40995,1,100,2,0,0,0
31895980,33614329,40996,2,159,1,12,3.03,259
31896339,239088720,40997,1,40,3,11,2.06,0
31897516,238750007,40998,2,199,2,0,0,0
31898440,80111968,40999,1,49,3,1,0.21,0
31898478,3734323,41000,1,49,2,15,2.8,0
31898581,181346298,41001,1,75,1,3,2.81,364
31898630,239116505,41002,1,38,3,1,0.2,0
31898844,98214533,41003,2,75,2,20,4.38,229
31900179,98214533,41004,2,100,2,11,2.09,259
31900259,207913076,41005,1,70,2,3,0.64,325
31900266,8803552,41006,1,95,3,0,0,179
31901657,161769990,41007,1,50,5,2,0.54,0
31901835,49988341,41008,1,41,1,0,0,163
31903229,598896,41009,1,90,2,0,0,184
31904037,10914119,41010,2,190,4,4,1.05,187
31904156,239168415,41011,1,119,3,4,1.15,26
31904811,213760419,41012,1,110,2,5,1.61,82
31905531,179136567,41013,2,185,1,0,0,0
31906094,187487947,41014,2,68,1,20,3.82,0
31906580,2707591,41015,1,95,1,6,1.28,200
31907710,9736997,41016,2,113,1,20,3.85,96
31909528,51186155,41017,2,45,1,51,9.39,49
31909623,96086378,41018,2,699,1,1,0.39,333
31913609,21019302,41019,2,200,2,15,3.69,300
31916725,129079212,41020,2,799,5,3,1.73,346
31916931,239276795,41021,1,42,3,9,2,1
31918252,53300414,41022,1,95,1,4,0.93,59
31919501,215385823,41023,2,275,1,11,7.5,280
31919636,29301386,41024,1,85,2,16,3.27,11
31919779,9472223,41025,2,79,3,0,0,0
31920075,15977,41026,1,60,7,6,1.32,254
31920843,237718748,41027,1,90,5,1,0.28,0
31924097,225011474,41028,2,250,1,41,7.64,125
31925075,239351588,41029,1,75,1,12,2.54,0
31925535,1746041,41030,2,450,3,5,1.06,43
31926655,115075522,41031,2,225,1,13,3.22,83
31927597,239375612,41032,1,30,1,3,0.62,0
31928439,384430,41033,1,120,30,0,0,252
31928508,239383641,41034,1,80,1,30,5.73,183
31929176,137725101,41035,2,100,2,0,0,12
31929350,131647128,41036,2,275,30,0,0,329
31929437,183886601,41037,2,175,30,1,0.27,8
31929578,131647128,41038,2,300,30,0,0,288
31929775,131647128,41039,2,300,30,0,0,341
31929849,7958766,41040,2,99,2,17,3.78,20
31930706,51596474,41041,3,20,7,2,0.56,0
31931117,815436,41042,2,135,2,33,6.31,9
31931371,19408182,41043,1,120,3,3,0.7,10
31932152,57885474,41044,2,289,2,14,2.96,356
31932642,20181084,41045,1,60,3,7,2.16,199
31932872,239427202,41046,2,160,2,22,4.71,289
31933373,78643953,41047,2,149,3,19,4.52,231
31934408,234396332,41048,2,99,1,19,4.01,143
31935427,1919392,41049,2,100,1,11,2.13,0
31935664,219727469,41050,1,75,1,15,3.06,52
31936078,86078176,41051,1,120,2,0,0,0
31946382,239517667,41052,2,199,2,20,3.73,61
31946864,239519185,41053,1,70,1,30,6.08,193
31947104,224414117,41054,1,299,1,0,0,363
31947645,224414117,41055,1,299,1,0,0,365
31947991,4094038,41056,1,75,2,16,4.29,25
31948183,12166574,41057,2,120,2,4,0.85,14
31950082,6902218,41058,2,250,3,0,0,1
31950380,195654382,41059,1,60,1,4,0.9,77
31950761,67384934,41060,1,75,2,4,1.4,5
31950840,237250378,41061,2,276,3,12,2.42,277
31950886,22337277,41062,2,130,13,3,1.32,20
31952771,89181972,41063,1,50,1,14,2.96,206
31953043,239571340,41064,1,180,1,0,0,83
31953973,37412692,41065,2,115,30,0,0,362
31954104,17062221,41066,2,260,3,6,1.31,173
31954232,24425582,41067,2,128,2,13,2.5,27
31955252,22023754,41068,1,75,2,1,1,22
31956393,158054102,41069,1,60,2,1,1,71
31956547,135858587,41070,1,70,1,8,2.53,75
31956965,239605688,41071,2,150,1,0,0,0
31957975,236334741,41072,2,100,1,47,9.1,151
31959359,26923225,41073,1,36,28,2,0.46,0
31961126,209374833,41074,2,99,3,5,3.41,246
31961731,239644931,41075,1,355,2,6,1.13,312
31963324,239142480,41076,1,75,1,0,0,0
31963704,104859044,41077,1,35,2,7,1.4,0
31964005,15652930,41078,2,211,3,21,4.47,30
31964642,12872707,41079,1,40,4,0,0,0
31964801,10257350,41080,1,55,2,8,2.29,44
31965215,27867038,41081,2,62,1,11,3.11,351
31965415,161657326,41082,1,37,3,1,0.21,0
31968550,196935380,41083,1,80,2,0,0,88
31972030,157310194,41084,1,60,2,16,3.78,116
31974197,65631015,41085,1,75,2,2,0.42,33
31974592,186251769,41086,2,110,1,19,5.04,34
31978375,11630930,41087,3,60,1,17,3.59,39
31978518,51414586,41088,2,225,3,4,2.14,78
31978781,1185024,41089,2,100,1,3,0.61,0
31979292,4955499,41090,2,200,1,4,1.12,124
31979408,50862159,41091,1,60,2,3,0.67,188
31980005,230165497,41092,2,199,30,0,0,365
31980644,179661186,41093,1,61,2,3,1.48,0
31980794,59073470,41094,2,375,2,4,1.24,208
31981491,16639428,41095,2,200,2,10,4.23,218
31982293,720974,41096,2,120,4,13,3.28,13
31982527,237015178,41097,2,144,2,19,5.33,18
31983211,4499538,41098,2,175,4,6,1.33,0
31984471,11914004,41099,1,50,2,5,1.06,0
31984738,95444031,41100,1,60,7,0,0,0
31986426,104513848,41101,2,250,3,1,1,60
31986430,21976589,41102,2,180,18,3,0.57,22
31987512,16945810,41103,2,250,3,1,0.36,0
31987544,238321374,41104,1,60,30,0,0,317
31987806,238321374,41105,1,60,30,1,1,317
31988004,238321374,41106,1,58,30,0,0,317
31988074,197053492,41107,2,309,1,1,0.59,314
31988308,4383563,41108,2,190,2,0,0,0
31989330,237421509,41109,1,55,1,3,0.58,0
31989484,237421509,41110,1,45,1,2,0.39,0
